"","FIPS","State","Year","Month","Pop","LborForce","%ofPop","Total E","%Emp","TotalU","UnempRate","InitialClaims","FirstPayments","WeeksClaimed","WeeksCompensated","AvgWklyBenefit","BenefitsPaid","FinalPayments","case_count","death_count","fullvaccine_count","hospitalized_count"
"185",10,"Delaware",2021,5,799205,487038,60.9,458390,57.4,28648,5.9,20731,2911,47877,29076,287.98,8111763,630,5037,38,114520,3619
"186",10,"Delaware",2021,6,800073,488825,61.1,460443,57.6,28382,5.8,42489,2243,61384,26295,302.16,7744736,594,996,33,65378,1300
"187",10,"Delaware",2021,7,800926,489094,61.1,461914,57.7,27180,5.6,8658,792,41151,17380,291.8,4933542,417,1383,38,32012,1284
"188",10,"Delaware",2021,8,801874,488914,61,462543,57.7,26371,5.4,5178,849,34720,16685,280.1,4553732,362,7763,133,24589,4620
"189",10,"Delaware",2021,9,802845,489544,61,463211,57.7,26333,5.4,4428,721,21616,12026,310.65,3639961,317,12929,72,23173,7966
"190",10,"Delaware",2021,10,803814,489724,60.9,463896,57.7,25828,5.3,2837,659,17570,12269,310.26,3413327,325,11567,132,22327,6891
"191",10,"Delaware",2021,11,804680,490173,60.9,464994,57.8,25179,5.1,3434,636,17343,11071,310.95,3360377,305,8985,96,13479,5266
"192",10,"Delaware",2021,12,805526,490957,60.9,466348,57.9,24609,5,3583,834,16639,11289,300.06,3304341,218,22492,100,29521,10864
"193",11,"District of Columbia",2020,1,582696,420360,72.1,399827,68.6,20533,4.9,2631,1557,25481,26026,359.83,9054380,563,0,0,0,0
"194",11,"District of Columbia",2020,2,582864,420448,72.1,399437,68.5,21011,5,1862,1369,25111,24633,360.69,8577751,524,0,0,0,0
"195",11,"District of Columbia",2020,3,583080,420581,72.1,398895,68.4,21686,5.2,39175,3120,57223,31731,366.26,11270916,610,321,4,0,374
"196",11,"District of Columbia",2020,4,583364,406769,69.7,361647,62,45122,11.1,42011,40353,184434,193883,369.33,70098632,703,3594,179,0,8903
"197",11,"District of Columbia",2020,5,583402,397922,68.2,362414,62.1,35508,8.9,21618,13528,295395,234250,358.36,81790559,883,4590,264,0,14791
"198",11,"District of Columbia",2020,6,583522,399915,68.5,364192,62.4,35723,8.9,13753,7822,281064,300840,353.01,102716364,986,1719,94,0,9028
"199",11,"District of Columbia",2020,7,583656,402618,69,366931,62.9,35687,8.9,12557,5806,269782,259813,351.14,87074999,972,1705,34,0,5291
"200",11,"District of Columbia",2020,8,583802,405503,69.5,369909,63.4,35594,8.8,7468,4057,302259,251194,348.75,83277395,1360,1922,25,0,4699
"201",11,"District of Columbia",2020,9,584005,407913,69.8,372267,63.7,35646,8.7,7019,3569,228865,276236,342.28,89434861,17872,1387,22,0,4254
"202",11,"District of Columbia",2020,10,584150,409507,70.1,373663,64,35844,8.8,7005,2987,161731,146935,335.65,44476817,13841,1758,24,0,4988
"203",11,"District of Columbia",2020,11,584302,409612,70.1,373627,63.9,35985,8.8,5414,2169,137959,99183,338.99,29786542,7920,3993,32,0,5999
"204",11,"District of Columbia",2020,12,584381,409328,70,373290,63.9,36038,8.8,7918,2124,101998,93127,340.15,28337975,4492,7292,90,0,8923
"205",11,"District of Columbia",2021,1,584492,409154,70,374800,64.1,34354,8.4,7679,2321,103241,69972,346.57,21757917,3546,7880,130,0,11053
"206",11,"District of Columbia",2021,2,584457,408389,69.9,375159,64.2,33230,8.1,5582,2451,74434,65978,350.67,20707377,2733,3982,105,0,8635
"207",11,"District of Columbia",2021,3,584522,406901,69.6,375385,64.2,31516,7.7,9758,2604,75645,67139,358.83,21471419,2603,3982,51,50609,6935
"208",11,"District of Columbia",2021,4,584627,406223,69.5,375667,64.3,30556,7.5,12326,3742,70450,51969,366.4,17039547,1658,3334,46,111378,5614
"209",11,"District of Columbia",2021,5,584710,405366,69.3,376136,64.3,29230,7.2,6880,2956,80781,51364,367.74,16873637,1238,1404,31,121830,4640
"210",11,"District of Columbia",2021,6,584845,405737,69.4,377272,64.5,28465,7,9225,2719,66021,59274,365.57,19059081,1422,450,10,43680,2683
"211",11,"District of Columbia",2021,7,584980,407200,69.6,379802,64.9,27398,6.7,10540,2084,60870,47875,364.36,15252930,1118,926,1,20969,1532
"212",11,"District of Columbia",2021,8,585145,409695,70,382110,65.3,27585,6.7,8727,2524,82213,53705,368.03,17639682,954,4455,12,18361,3149
"213",11,"District of Columbia",2021,9,585345,411388,70.3,384399,65.7,26989,6.6,22343,1062,58797,27052,376.56,9602770,796,5938,10,20134,4223
"214",11,"District of Columbia",2021,10,585487,412292,70.4,386377,66,25915,6.3,20302,3020,82370,33255,394.91,12629556,844,3454,14,16507,3481
"215",11,"District of Columbia",2021,11,585645,413095,70.5,388114,66.3,24981,6,8975,2080,62938,28125,389.23,10480722,709,2531,4,13645,2189
"216",11,"District of Columbia",2021,12,585738,412788,70.5,389047,66.4,23741,5.8,5358,870,31992,19296,389.08,7116572,589,21834,11,23096,5859
"217",12,"Florida",2020,1,17555962,10458937,59.6,10116910,57.6,342027,3.3,25980,10188,155821,104997,253.7,26298500,6635,0,0,0,0
"218",12,"Florida",2020,2,17571923,10461404,59.5,10111574,57.5,349830,3.3,20600,9948,134740,87142,254.21,21871939,5901,0,0,0,0
"219",12,"Florida",2020,3,17589075,10629624,60.4,10106833,57.5,522791,4.9,372727,8980,173330,85295,254.57,21443452,4715,4153,50,0,1554
"220",12,"Florida",2020,4,17607252,9765316,55.5,8400513,47.7,1364803,14,606591,295866,918981,767606,239.39,182971440,4859,27951,1078,0,71374
"221",12,"Florida",2020,5,17620672,9949585,56.5,8533164,48.4,1416421,14.2,898293,515579,2620172,3313928,237.7,784758376,8024,21608,1225,0,108981
"222",12,"Florida",2020,6,17635636,9898486,56.1,8749388,49.6,1149098,11.6,405554,315662,3537523,3368898,233.45,774145423,62958,77483,1033,0,121422
"223",12,"Florida",2020,7,17650810,10108143,57.3,8940935,50.7,1167208,11.5,434227,219391,3399620,2888099,230.1,645191959,283239,311126,2815,0,315033
"224",12,"Florida",2020,8,17669527,9991016,56.5,9206578,52.1,784438,7.9,249117,100086,2243814,1634922,224.03,353849513,141929,172829,4731,0,251320
"225",12,"Florida",2020,9,17689159,10052895,56.8,9333690,52.8,719205,7.2,160873,69525,1912516,1285170,222.91,276565106,104968,84925,3102,0,116781
"226",12,"Florida",2020,10,17707888,10010524,56.5,9427112,53.2,583412,5.8,171409,53714,1379501,977203,225.06,212369635,87126,90604,2544,0,81428
"227",12,"Florida",2020,11,17725160,10025050,56.6,9485302,53.5,539748,5.4,109545,33592,928050,547363,228.8,121158043,32055,185452,1784,0,119489
"228",12,"Florida",2020,12,17741498,10043992,56.6,9528878,53.7,515114,5.1,123847,35540,834347,534113,231.35,119602616,45011,307577,2962,0,171486
"229",12,"Florida",2021,1,17757100,10068685,56.7,9587059,54,481626,4.8,391778,40558,676143,436984,233.59,98798436,39728,405320,4686,0,240987
"230",12,"Florida",2021,2,17769891,10124393,57,9650056,54.3,474337,4.7,93828,62983,732126,447591,237.98,103526118,30824,202474,4460,0,157448
"231",12,"Florida",2021,3,17783671,10170003,57.2,9695580,54.5,474423,4.7,84281,26286,774795,377285,232.57,85141397,30411,151528,2726,1488442,113417
"232",12,"Florida",2021,4,17798556,10241583,57.5,9753831,54.8,487752,4.8,117097,29598,559857,362295,235.22,82836820,23324,174999,1772,2763863,108760
"233",12,"Florida",2021,5,17814075,10315309,57.9,9811921,55.1,503388,4.9,85401,23648,480430,330437,237.87,76552949,13788,100779,1752,2287087,99077
"234",12,"Florida",2021,6,17831089,10395981,58.3,9872463,55.4,523518,5,51007,14878,392617,263897,241.81,62464693,13980,35419,1064,1439598,60131
"235",12,"Florida",2021,7,17848235,10478498,58.7,9948553,55.7,529945,5.1,48499,13318,350444,227427,245.92,54832837,13019,211641,1064,747913,133852
"236",12,"Florida",2021,8,17867608,10543063,59,10013490,56,529573,5,40332,12999,309911,182608,245.08,43809417,10638,657076,5061,813717,466362
"237",12,"Florida",2021,9,17887845,10561387,59,10055577,56.2,505810,4.8,74977,15333,230702,136871,246.13,33114533,6449,362626,10079,976493,332472
"238",12,"Florida",2021,10,17907166,10590293,59.1,10099796,56.4,490497,4.6,67176,16513,226227,158563,240.65,37540946,53315,90047,5337,559003,110743
"239",12,"Florida",2021,11,17924781,10630972,59.3,10149839,56.6,481133,4.5,24322,9390,181949,125113,241.77,29801360,3739,41339,1930,330604,46467
"240",12,"Florida",2021,12,17941433,10660197,59.4,10194021,56.8,466176,4.4,22984,9666,204467,146147,243.06,34880853,5285,299263,1144,458288,55091
"241",13,"Georgia",2020,1,8260627,5198431,62.9,5024604,60.8,173827,3.3,45981,22040,149796,118532,318.41,34753862,4103,0,0,0,0
"242",13,"Georgia",2020,2,8266924,5201435,62.9,5021666,60.7,179769,3.5,22452,9896,108726,82260,318.9,25351748,3655,0,0,0,0
"243",13,"Georgia",2020,3,8273938,5205472,62.9,5018477,60.7,186995,3.6,312520,63320,349609,164329,297.62,45305582,3644,2498,77,0,783
"244",13,"Georgia",2020,4,8281411,4985895,60.2,4365055,52.7,620840,12.5,1353948,447682,2911704,1947987,269.09,503316771,4917,20761,904,0,49938
"245",13,"Georgia",2020,5,8286668,5030665,60.7,4558036,55,472629,9.4,836060,207520,3225454,2784707,265.56,711079787,7518,20002,940,0,66572
"246",13,"Georgia",2020,6,8292650,4990499,60.2,4569851,55.1,420648,8.4,607851,112472,3164841,2711142,263.3,683992204,15654,28105,798,0,43938
"247",13,"Georgia",2020,7,8298770,4966280,59.8,4587883,55.3,378397,7.6,490081,84596,2928460,2534085,256.61,624604735,8571,89077,792,0,100489
"248",13,"Georgia",2020,8,8306713,4951494,59.6,4606347,55.5,345147,7,247623,27625,2526630,1898725,256.8,470793116,2794,88327,1827,0,115780
"249",13,"Georgia",2020,9,8315078,4940860,59.4,4620784,55.6,320076,6.5,201790,17844,2118960,1925361,255.24,476849536,81643,49334,1432,0,73022
"250",13,"Georgia",2020,10,8323051,5133190,61.7,4831831,58.1,301359,5.9,196666,16809,1470940,1128986,253.72,274829966,104165,68870,927,0,59502
"251",13,"Georgia",2020,11,8330547,5116371,61.4,4831240,58,285131,5.6,104175,12220,1157921,720718,258.3,177629345,58911,80247,1412,0,63495
"252",13,"Georgia",2020,12,8337625,5100297,61.2,4829189,57.9,271108,5.3,124285,17156,702418,647548,263.7,161966335,53013,172271,1299,0,109763
"253",13,"Georgia",2021,1,8344325,5112237,61.3,4853777,58.2,258460,5.1,130426,18567,658321,426228,272.05,108814983,30245,248503,2969,0,179925
"254",13,"Georgia",2021,2,8350072,5145336,61.6,4899254,58.7,246082,4.8,111308,12692,577176,338258,273.87,85961478,16900,104692,3201,0,104027
"255",13,"Georgia",2021,3,8356449,5161071,61.8,4929045,59,232026,4.5,143410,30477,676389,379195,278.95,98497392,14831,58247,1758,482624,55641
"256",13,"Georgia",2021,4,8363279,5172979,61.9,4951076,59.2,221903,4.3,133403,34982,562483,357950,272.34,90105206,7842,40933,1093,1178317,43551
"257",13,"Georgia",2021,5,8370244,5161920,61.7,4948882,59.1,213038,4.1,108244,14883,486689,313385,275.22,80048718,5268,26076,696,863778,38385
"258",13,"Georgia",2021,6,8377935,5164168,61.6,4955787,59.2,208381,4,101264,17708,649170,361854,279.36,94831796,5741,10882,565,496331,21599
"259",13,"Georgia",2021,7,8385683,5170467,61.7,4977010,59.4,193457,3.7,58811,12897,467495,192935,290.78,52789821,3964,36218,254,284797,31383
"260",13,"Georgia",2021,8,8393776,5174216,61.6,4992625,59.5,181591,3.5,47872,11987,402979,191649,296.29,54640249,4266,197805,882,302665,140044
"261",13,"Georgia",2021,9,8402313,5175941,61.6,5004937,59.6,171004,3.3,28835,9902,308125,141809,297.05,40374721,3713,189049,3005,430218,168735
"262",13,"Georgia",2021,10,8410435,5174434,61.5,5015998,59.6,158436,3.1,27310,8885,282696,143316,307.78,43021103,5198,64053,3052,299844,80070
"263",13,"Georgia",2021,11,8418035,5174192,61.5,5027961,59.7,146231,2.8,17194,4134,210594,81790,307.64,24542420,3405,30249,1386,154874,37214
"264",13,"Georgia",2021,12,8425213,5177893,61.5,5041987,59.8,135906,2.6,16922,4718,97438,68080,312.92,20684447,1986,114144,882,210670,47165
"265",15,"Hawaii",2020,1,1089395,673017,61.8,659237,60.5,13780,2,5898,2245,28325,26765,540.98,14009030,435,0,0,0,0
"266",15,"Hawaii",2020,2,1088920,671901,61.7,658112,60.4,13789,2.1,4420,1457,24715,22218,543.06,11701207,397,0,0,0,0
"267",15,"Hawaii",2020,3,1088470,671079,61.7,657086,60.4,13993,2.1,83622,3417,55959,29207,542.52,15347485,436,152,0,0,292
"268",15,"Hawaii",2020,4,1088090,637563,58.6,497928,45.8,139635,21.9,123958,57892,282942,207416,506.29,102776787,392,448,21,0,794
"269",15,"Hawaii",2020,5,1087260,638894,58.8,498685,45.9,140209,21.9,45484,63579,499385,573761,466.14,263095774,633,34,0,0,585
"270",15,"Hawaii",2020,6,1086459,639357,58.8,549249,50.6,90108,14.1,33085,25557,606065,578947,456.19,258476740,740,221,0,0,426
"271",15,"Hawaii",2020,7,1085710,641845,59.1,551240,50.8,90605,14.1,30068,13871,532766,534620,450.96,234161068,743,934,3,0,1094
"272",15,"Hawaii",2020,8,1085305,643435,59.3,552752,50.9,90683,14.1,26285,9110,568521,576243,449.2,251796215,1105,5978,32,0,5369
"273",15,"Hawaii",2020,9,1084946,610118,56.2,519692,47.9,90426,14.8,28013,7960,514775,529061,444.5,229459000,26719,4472,72,0,6181
"274",15,"Hawaii",2020,10,1084522,643115,59.3,553195,51,89920,14,21555,4266,308426,326745,426.65,134833235,35387,2748,86,0,3524
"275",15,"Hawaii",2020,11,1084113,655912,60.5,588368,54.3,67544,10.3,17682,3702,202185,199123,422.72,80224031,15515,2761,20,0,2451
"276",15,"Hawaii",2020,12,1083643,655587,60.5,588168,54.3,67419,10.3,18155,2840,137234,126905,419.99,50452593,8302,3374,47,0,2386
"277",15,"Hawaii",2021,1,1083148,655766,60.5,588116,54.3,67650,10.3,18180,1934,135767,87459,441.36,36049375,5467,4352,115,0,3899
"278",15,"Hawaii",2021,2,1082480,655838,60.6,595260,55,60578,9.2,12201,1853,86708,70958,455.95,29634996,3797,1793,37,0,2018
"279",15,"Hawaii",2021,3,1081814,649963,60.1,590882,54.6,59081,9.1,17298,2167,88706,68623,463.85,29298594,3306,2219,24,110230,1259
"280",15,"Hawaii",2021,4,1081237,649595,60.1,594415,55,55180,8.5,15176,6378,71066,60763,491.55,27521549,1904,2930,22,229438,1615
"281",15,"Hawaii",2021,5,1080667,647478,59.9,595401,55.1,52077,8,10344,3465,66953,52160,500.44,23889985,1214,2433,24,185605,1856
"282",15,"Hawaii",2021,6,1080189,646147,59.8,596481,55.2,49666,7.7,9942,2859,71168,57266,496.12,26365059,1169,1416,19,59449,1444
"283",15,"Hawaii",2021,7,1079703,645946,59.8,598769,55.5,47177,7.3,11127,2267,55914,50898,490.16,22285368,1184,3333,13,27622,2006
"284",15,"Hawaii",2021,8,1079257,647340,60,601782,55.8,45558,7,10640,2481,63952,52206,499.08,24233705,891,19009,51,23306,8995
"285",15,"Hawaii",2021,9,1078919,647210,60,604239,56,42971,6.6,13478,3077,59979,44773,500.5,20920562,1196,17327,176,36943,11565
"286",15,"Hawaii",2021,10,1078439,647059,60,605946,56.2,41113,6.4,8312,2391,54454,41631,476.71,18745346,1341,5232,137,28385,4551
"287",15,"Hawaii",2021,11,1078014,646549,60,608019,56.4,38530,6,7119,2246,52027,42435,487.82,19507937,1068,3307,120,16206,2007
"288",15,"Hawaii",2021,12,1077480,647426,60.1,610369,56.6,37057,5.7,7764,2017,39399,36745,490.41,17018628,779,17940,70,37873,1993
"289",16,"Idaho",2020,1,1390161,889944,64,867117,62.4,22827,2.6,7538,4840,45556,36334,349.25,12168166,746,0,0,0,0
"290",16,"Idaho",2020,2,1392964,890044,63.9,866502,62.2,23542,2.6,4314,2775,42474,35486,354.09,11995382,1069,0,0,0,0
"291",16,"Idaho",2020,3,1395898,890190,63.8,865860,62,24330,2.7,62296,11457,69568,46889,343.6,15004063,1391,300,5,0,126
"292",16,"Idaho",2020,4,1398886,876528,62.7,775219,55.4,101309,11.6,60180,34357,269440,170528,303.09,48596669,1330,1640,53,0,1651
"293",16,"Idaho",2020,5,1401631,882245,62.9,808995,57.7,73250,8.3,21133,13969,259460,198166,287.42,51800727,2024,836,24,0,821
"294",16,"Idaho",2020,6,1404514,884808,63,822839,58.6,61969,7,17983,12575,133780,163977,286.26,41073558,4078,2584,8,0,919
"295",16,"Idaho",2020,7,1407405,887190,63,835264,59.3,51926,5.9,19658,4015,111666,100462,297.86,25759783,4020,13993,74,0,5003
"296",16,"Idaho",2020,8,1410666,889123,63,845684,59.9,43439,4.9,13436,3331,78026,70121,306.11,18843450,5747,12195,181,0,6169
"297",16,"Idaho",2020,9,1414009,908599,64.3,853750,60.4,54849,6,12890,1860,45033,35208,319.28,9620994,2391,9391,112,0,4515
"298",16,"Idaho",2020,10,1417281,903294,63.7,859499,60.6,43795,4.8,13817,1796,35318,26709,326.36,7616182,1505,21272,140,0,6636
"299",16,"Idaho",2020,11,1420432,901615,63.5,862991,60.8,38624,4.3,18841,65,42940,31511,331.43,9416696,1344,36607,307,0,11394
"300",16,"Idaho",2020,12,1423536,900245,63.2,865649,60.8,34596,3.8,18559,4577,49288,38957,340.14,12225990,1242,39115,470,0,13690
"301",16,"Idaho",2021,1,1426574,900287,63.1,869144,60.9,31143,3.5,17915,4697,66157,54073,351.32,17577789,1731,23814,328,0,9490
"302",16,"Idaho",2021,2,1429397,899915,63,870059,60.9,29856,3.3,26408,2887,58169,45694,355.11,14941778,1703,8884,137,0,4845
"303",16,"Idaho",2021,3,1432388,899355,62.8,870565,60.8,28790,3.2,19784,2205,50779,39710,355.11,12844146,1772,9117,107,148653,4567
"304",16,"Idaho",2021,4,1435471,900381,62.7,872165,60.8,28216,3.1,16931,2547,38514,27166,358.14,8812108,1217,7302,83,199138,4507
"305",16,"Idaho",2021,5,1438611,901477,62.7,874153,60.8,27324,3,8010,1972,33712,26174,353.33,8413905,909,4927,49,113270,3740
"306",16,"Idaho",2021,6,1441853,902256,62.6,875110,60.7,27146,3,5460,1569,25282,19293,340.98,6133924,816,2888,57,58908,3031
"307",16,"Idaho",2021,7,1445130,902899,62.5,876203,60.6,26696,3,4849,1791,21312,16678,334.24,5332030,606,4756,47,26972,3573
"308",16,"Idaho",2021,8,1448462,904921,62.5,878366,60.6,26555,2.9,4077,1229,19719,15144,343.62,4945319,645,18807,137,31083,10240
"309",16,"Idaho",2021,9,1451879,906152,62.4,880273,60.6,25879,2.9,3356,825,13245,8832,366.16,3102051,428,34520,474,43151,19815
"310",16,"Idaho",2021,10,1455179,907659,62.4,882556,60.6,25103,2.8,3805,1027,13227,8986,371.98,3196913,332,36582,695,40825,19772
"311",16,"Idaho",2021,11,1458428,908661,62.3,884857,60.7,23804,2.6,5799,1600,17060,11666,370.66,4134678,412,16285,401,24980,11272
"312",16,"Idaho",2021,12,1461565,909467,62.2,887379,60.7,22088,2.4,8619,2713,24453,17187,368.56,6067311,402,11856,234,19437,8730
"313",17,"Illinois",2020,1,9983613,6370035,63.8,6149010,61.6,221025,3.5,55133,48856,560072,486165,419.42,203262847,6714,0,0,0,0
"314",17,"Illinois",2020,2,9978724,6355061,63.7,6128641,61.4,226420,3.6,39916,26143,507465,458921,426.73,195257947,5965,0,0,0,0
"315",17,"Illinois",2020,3,9974673,6345433,63.6,6109809,61.3,235624,3.7,432420,48850,641319,600343,418.56,249837156,6851,3807,59,0,78
"316",17,"Illinois",2020,4,9971141,6026243,60.4,5029765,50.4,996478,16.5,517948,437299,2136252,1981798,357.34,704816520,7810,42275,1990,0,39533
"317",17,"Illinois",2020,5,9965041,6158659,61.8,5211779,52.3,946880,15.4,270924,219576,2652781,2668269,333.48,885708865,10523,70220,3138,0,101711
"318",17,"Illinois",2020,6,9959743,6356264,63.8,5452932,54.7,903332,14.2,196510,124516,2967888,3018528,319.86,958712718,12950,26116,1883,0,68214
"319",17,"Illinois",2020,7,9954618,6146834,61.7,5409563,54.3,737271,12,150069,85851,2522833,2570767,316.14,805427735,13311,33474,571,0,51277
"320",17,"Illinois",2020,8,9951889,6251739,62.8,5556088,55.8,695651,11.1,105745,52467,2283826,2400836,313.12,746009242,13648,55904,575,0,53420
"321",17,"Illinois",2020,9,9949614,6363924,64,5703261,57.3,660663,10.4,121237,41338,2037013,2077769,315.54,651011188,100337,59302,647,0,52126
"322",17,"Illinois",2020,10,9946882,6326464,63.6,5813987,58.5,512477,8.1,236295,53343,1446807,1454010,317.44,457382812,119738,105718,1049,0,71149
"323",17,"Illinois",2020,11,9943419,6161356,62,5662138,56.9,499218,8.1,275280,79877,1284595,1206864,342.55,409129713,64518,307500,2781,0,154717
"324",17,"Illinois",2020,12,9939435,6150544,61.9,5659671,56.9,490873,8,514674,78533,1389493,1230521,353.33,431176034,51779,242269,4822,0,157666
"325",17,"Illinois",2021,1,9935021,6146410,61.9,5673481,57.1,472929,7.7,410187,57955,1201417,1013990,363.38,365310610,36207,172025,3520,0,110916
"326",17,"Illinois",2021,2,9929473,6138656,61.8,5684129,57.2,454527,7.4,291083,35071,1000301,853287,373.27,315261179,26567,65890,1589,0,57739
"327",17,"Illinois",2021,3,9924647,6129324,61.8,5693248,57.4,436076,7.1,206139,39936,1050626,982427,371.5,361461895,28751,56491,892,1174065,39794
"328",17,"Illinois",2021,4,9920345,6146496,62,5708054,57.5,438442,7.1,81162,72188,865981,815759,362.66,292768754,19893,88983,680,1711268,57827
"329",17,"Illinois",2021,5,9916364,6158659,62.1,5721308,57.7,437351,7.1,99409,38277,822391,746681,364.76,269476440,18794,54035,935,1303267,53949
"330",17,"Illinois",2021,6,9913179,6180655,62.3,5737125,57.9,443530,7.2,134881,48226,827704,863742,360.88,308491320,21389,10845,521,759709,22238
"331",17,"Illinois",2021,7,9910071,6206554,62.6,5768714,58.2,437840,7.1,102695,45739,776970,741039,358.13,263057620,14143,24215,244,358420,18297
"332",17,"Illinois",2021,8,9907145,6217605,62.8,5781656,58.4,435949,7,89966,28964,812568,766515,355.22,269647967,12442,94943,528,329665,52148
"333",17,"Illinois",2021,9,9904709,6214156,62.7,5830707,58.9,383449,6.2,40350,39536,708333,584703,351,203190057,25263,109356,1105,305430,65372
"334",17,"Illinois",2021,10,9901797,6222934,62.8,5852491,59.1,370443,6,32103,11736,524617,411712,350.78,143010581,16593,73966,1041,462081,47303
"335",17,"Illinois",2021,11,9898083,6243069,63.1,5888825,59.5,354244,5.7,46329,14604,482349,423149,354.93,148788961,13660,99330,713,679935,47950
"336",17,"Illinois",2021,12,9893836,6271493,63.4,5938357,60,333136,5.3,61680,23932,441350,401641,385.09,153554613,10551,298751,1523,470627,108342
"337",18,"Indiana",2020,1,5262529,3372996,64.1,3266538,62.1,106458,3.2,16945,10424,114038,86767,307.3,26475501,1002,0,0,0,0
"338",18,"Indiana",2020,2,5263980,3359160,63.8,3250571,61.8,108589,3.2,11332,7529,110483,90819,305.09,27483490,1025,0,0,0,0
"339",18,"Indiana",2020,3,5265950,3346411,63.5,3235038,61.4,111373,3.3,280444,23744,283933,132282,296.82,38368642,1241,1268,38,0,582
"340",18,"Indiana",2020,4,5268170,3225032,61.2,2680097,50.9,544935,16.9,349939,262912,1312658,1072748,272.72,286230600,739,14738,932,0,26657
"341",18,"Indiana",2020,5,5269325,3264747,62,2874299,54.5,390448,12,123244,118127,1532471,1417020,261.65,363303243,1987,17905,1096,0,37232
"342",18,"Indiana",2020,6,5270927,3284240,62.3,2950944,56,333296,10.1,133557,62131,1021801,1059594,240.67,247620765,1945,11690,542,0,23554
"343",18,"Indiana",2020,7,5272639,3304366,62.7,3019818,57.3,284548,8.6,169700,35014,905254,839514,230.12,187122769,2512,19711,318,0,23774
"344",18,"Indiana",2020,8,5275194,3320857,63,3077335,58.3,243522,7.3,61174,21004,808470,756057,221.9,164461237,3465,28115,348,0,28260
"345",18,"Indiana",2020,9,5277977,3331816,63.1,3121310,59.1,210506,6.3,68211,14741,614693,581164,221.93,126528739,26378,26125,312,0,24722
"346",18,"Indiana",2020,10,5280606,3338006,63.2,3152745,59.7,185261,5.6,136571,15895,426783,396703,223.97,86947142,29034,53019,640,0,40722
"347",18,"Indiana",2020,11,5282747,3340983,63.2,3173510,60.1,167473,5,100749,18855,362841,315848,232.05,71642836,16781,153528,1369,0,77708
"348",18,"Indiana",2020,12,5284652,3343929,63.3,3190041,60.4,153888,4.6,104380,9906,299690,246198,242.3,58183099,11226,175017,2374,0,97365
"349",18,"Indiana",2021,1,5286270,3347810,63.3,3206431,60.7,141379,4.2,151234,13360,331737,260952,247.52,62591868,9010,121926,1906,0,75499
"350",18,"Indiana",2021,2,5287355,3342841,63.2,3208912,60.7,133929,4,82257,11632,269310,231191,258.92,57853932,7040,39195,2621,0,33287
"351",18,"Indiana",2021,3,5288901,3336773,63.1,3206627,60.6,130146,3.9,90927,11008,234595,223625,254.74,55177598,6073,24887,520,486711,20050
"352",18,"Indiana",2021,4,5290723,3337128,63.1,3205827,60.6,131301,3.9,197801,18476,216972,170142,249.44,41214369,4294,32962,281,649718,24561
"353",18,"Indiana",2021,5,5292745,3344131,63.2,3208953,60.6,135178,4,46428,17804,245426,208071,254.57,51632552,3571,25924,299,631501,26295
"354",18,"Indiana",2021,6,5295210,3347800,63.2,3209313,60.6,138487,4.1,31458,8947,202599,159646,254.25,39716606,3091,10365,237,311996,16084
"355",18,"Indiana",2021,7,5297716,3346157,63.2,3208084,60.6,138073,4.1,127974,6484,156010,127576,253.19,31639376,1734,15457,160,299341,14697
"356",18,"Indiana",2021,8,5300284,3342971,63.1,3205534,60.5,137437,4.1,47805,10040,175034,136521,260.82,34880212,2704,76891,402,134757,43678
"357",18,"Indiana",2021,9,5303076,3336617,62.9,3219412,60.7,117205,3.5,20667,5378,147548,100718,255.94,25328780,3104,108492,1103,147126,71330
"358",18,"Indiana",2021,10,5305700,3327745,62.7,3217400,60.6,110345,3.3,38241,4010,126517,81980,256.6,20695291,4218,62219,1138,99355,50524
"359",18,"Indiana",2021,11,5307831,3320094,62.6,3219244,60.7,100850,3,22537,4495,107923,75266,259.32,19227880,2246,72861,787,54914,44155
"360",18,"Indiana",2021,12,5309678,3311320,62.4,3223080,60.7,88240,2.7,27640,4051,106759,65101,269.36,17309433,1571,136958,1463,94121,84658
"361",19,"Iowa",2020,1,2477479,1734173,70,1684860,68,49313,2.8,17461,18970,128238,154466,426.64,63087185,1795,0,0,0,0
"362",19,"Iowa",2020,2,2477569,1727949,69.7,1678066,67.7,49883,2.9,9747,7935,124017,123117,428.79,51507094,1477,0,0,0,0
"363",19,"Iowa",2020,3,2477947,1721723,69.5,1671622,67.5,50101,2.9,126040,15846,219395,121881,417.96,48848277,1896,313,5,0,72
"364",19,"Iowa",2020,4,2478425,1712557,69.1,1522362,61.4,190195,11.1,157324,135641,633362,652623,340.4,213451863,3338,5597,128,0,4020
"365",19,"Iowa",2020,5,2478455,1660842,67,1523062,61.5,137780,8.3,53242,54312,718761,703289,327.79,219043360,2682,12777,374,0,11631
"366",19,"Iowa",2020,6,2478689,1645540,66.4,1528543,61.7,116997,7.1,39218,24716,723839,600440,315.08,175299329,4967,9447,200,0,7769
"367",19,"Iowa",2020,7,2478961,1637807,66.1,1538161,62,99646,6.1,36935,17094,469922,533773,328.7,159874931,10583,15094,137,0,5430
"368",19,"Iowa",2020,8,2479628,1634482,65.9,1548511,62.4,85971,5.3,23393,9258,388728,302873,343.48,94990097,9233,18850,249,0,9895
